TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
8,449,56.125,0,0.0,2,0.166666666666666,2,0.166666666666666,0,0.0,38,1974,51.94736842105263,40,1.052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,4,0.333333333333333,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,494,82.33333333333333,4,0.6666666666666661,4,0.6666666666666661,3,0.5,1,0.166666666666666,26,1302,50.07692307692308,123,4.730769230769231,0,0.0,1,0.166666666666666,2,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
44,2133,48.47727272727273,24,0.5454545454545451,0,0.0,0,0.0,0,0.0,126,6197,49.18253968253968,166,1.317460317460317,0,0.0,0,0.0,6,0.096774193548387,0,0.0,18,0.290322580645161,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.016129032258064,0,0.0,0,0.0,1,0.016129032258064,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7,466,66.57142857142857,3,0.428571428571428,0,0.0,0,0.0,0,0.0,23,1492,64.8695652173913,37,1.608695652173913,0,0.0,0,0.0,3,0.428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.285714285714285,1,0.142857142857142,0,0.0,3,0.428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,27,27.0,0,0.0,1,1.0,0,0.0,1,1.0,14,808,57.71428571428572,11,0.785714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
5,221,44.2,3,0.6000000000000001,4,0.8,2,0.4,2,0.4,32,1143,35.71875,37,1.15625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,84,42.0,0,0.0,4,2.0,1,0.5,3,1.5,5,147,29.4,3,0.6000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,43,43.0,0,0.0,1,1.0,0,0.0,1,1.0,17,779,45.8235294117647,13,0.764705882352941,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
12,691,57.583333333333336,0,0.0,0,0.0,0,0.0,0,0.0,63,3201,50.80952380952381,74,1.174603174603174,0,0.0,0,0.0,12,0.631578947368421,0,0.0,9,0.473684210526315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,77,25.666666666666668,1,0.333333333333333,2,0.6666666666666661,1,0.333333333333333,1,0.333333333333333,79,2836,35.89873417721519,409,5.177215189873418,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,442,44.2,7,0.7000000000000001,1,0.1,1,0.1,0,0.0,36,1294,35.94444444444444,38,1.055555555555555,0,0.0,0,0.0,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,36,36.0,0,0.0,1,0.5,0,0.0,1,0.5,15,819,54.6,14,0.9333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8,547,68.375,3,0.375,0,0.0,0,0.0,0,0.0,27,1709,63.2962962962963,28,1.037037037037037,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0,0,0.0,0,0.0,0,0.0,1
10,370,37.0,5,0.5,1,0.1,0,0.0,1,0.1,45,1755,39.0,87,1.933333333333333,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
9,424,47.11111111111112,0,0.0,1,0.1,0,0.0,1,0.1,24,1138,47.41666666666666,20,0.833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,9,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
41,1849,45.09756097560975,14,0.341463414634146,0,0.0,0,0.0,0,0.0,53,2598,49.0188679245283,119,2.245283018867924,0,0.0,2,0.040816326530612,5,0.10204081632653,0,0.0,2,0.040816326530612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.020408163265306,4,0.081632653061224,0,0.0,1,0.020408163265306,0,0.0,5,0.10204081632653,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
19,936,49.26315789473684,35,1.842105263157894,2,0.105263157894736,1,0.052631578947368,1,0.052631578947368,22,1001,45.5,54,2.454545454545454,0,0.0,3,0.157894736842105,2,0.105263157894736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,2,0.105263157894736,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
27,1824,67.55555555555556,58,2.148148148148148,10,0.208333333333333,6,0.125,4,0.083333333333333,57,3530,61.92982456140351,211,3.701754385964912,0,0.0,1,0.020833333333333,5,0.104166666666666,0,0.0,0,0.0,0,0.0,4,0.083333333333333,0,0.0,9,0.1875,4,0.083333333333333,0,0.0,0,0.0,3,0.0625,0,0.0,1,0.020833333333333,0,0.0,0,0.0,1,0.020833333333333,0,0.0,3,0.0625,0,0.0,0,0.0,2,0.041666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,440,73.33333333333333,0,0.0,2,0.333333333333333,2,0.333333333333333,0,0.0,23,1149,49.95652173913044,24,1.043478260869565,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
111,7102,63.98198198198198,0,0.0,1,0.00595238095238,1,0.00595238095238,0,0.0,243,14738,60.65020576131688,237,0.975308641975308,0,0.0,0,0.0,4,0.023809523809523,0,0.0,46,0.273809523809523,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.077380952380952,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9,594,66.0,7,0.777777777777777,3,0.333333333333333,2,0.222222222222222,1,0.111111111111111,14,786,56.142857142857146,21,1.5,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
17,638,37.52941176470589,7,0.411764705882352,0,0.0,0,0.0,0,0.0,23,1024,44.52173913043478,33,1.434782608695652,0,0.0,0,0.0,9,0.6000000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2,0.133333333333333,0,0.0,0
3,145,48.333333333333336,0,0.0,3,1.0,2,0.6666666666666661,1,0.333333333333333,19,702,36.94736842105263,34,1.789473684210526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0,0,0.0,0,0.0,0,0.0,1
6,252,42.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,16,880,55.0,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
9,425,47.22222222222222,3,0.333333333333333,1,0.111111111111111,1,0.111111111111111,0,0.0,58,2569,44.293103448275865,317,5.46551724137931,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,15,15.0,0,0.0,1,0.5,1,0.5,0,0.0,3,66,22.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
117,4750,40.5982905982906,213,1.82051282051282,21,0.179487179487179,16,0.136752136752136,5,0.042735042735042,166,6631,39.94578313253012,421,2.536144578313253,0,0.0,8,0.068376068376068,5,0.042735042735042,0,0.0,0,0.0,0,0.0,3,0.025641025641025,2,0.017094017094017,8,0.068376068376068,10,0.085470085470085,0,0.0,0,0.0,1,0.008547008547008,0,0.0,2,0.017094017094017,0,0.0,0,0.0,3,0.025641025641025,0,0.0,2,0.017094017094017,0,0.0,0,0.0,3,0.025641025641025,0,0.0,7,0.059829059829059,1,0.008547008547008,1,0.008547008547008,0,0,0,0.0,0,0.0,0,0.0,1
1,60,60.0,0,0.0,0,0.0,0,0.0,0,0.0,63,2717,43.12698412698413,60,0.952380952380952,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,68,68.0,0,0.0,0,0.0,0,0.0,0,0.0,16,799,49.9375,25,1.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
12,808,67.33333333333333,9,0.75,2,0.117647058823529,1,0.058823529411764,1,0.058823529411764,30,1719,57.3,36,1.2,0,0.0,0,0.0,2,0.117647058823529,0,0.0,1,0.058823529411764,0,0.0,0,0.0,1,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
24,915,38.125,21,0.875,8,0.363636363636363,5,0.227272727272727,3,0.136363636363636,90,3284,36.48888888888889,153,1.7000000000000002,0,0.0,1,0.045454545454545,5,0.227272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.272727272727272,0,0.0,0,0.0,0,0.0,2,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.045454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
19,692,36.42105263157895,19,1.0,2,0.105263157894736,0,0.0,2,0.105263157894736,28,1025,36.60714285714285,38,1.357142857142857,0,0.0,0,0.0,4,0.210526315789473,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.052631578947368,0,0.0,0,0.0,0,0.0,2,0.105263157894736,0,0.0,1,0.052631578947368,0,0.0,0,0.0,1,0.052631578947368,0,0.0,2,0.105263157894736,2,0.105263157894736,0,0.0,1,0.052631578947368,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
17,2531,148.88235294117646,0,0.0,18,0.31578947368421,18,0.31578947368421,0,0.0,52,6056,116.46153846153848,44,0.846153846153846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
102,3800,37.25490196078432,51,0.5,8,0.078431372549019,5,0.049019607843137,3,0.029411764705882,104,3896,37.46153846153846,155,1.490384615384615,0,0.0,4,0.039215686274509,11,0.107843137254901,1,0.009803921568627,0,0.0,0,0.0,0,0.0,0,0.0,6,0.058823529411764,0,0.0,2,0.019607843137254,0,0.0,2,0.019607843137254,0,0.0,2,0.019607843137254,3,0.029411764705882,0,0.0,1,0.009803921568627,0,0.0,1,0.009803921568627,5,0.049019607843137,0,0.0,1,0.009803921568627,0,0.0,6,0.058823529411764,0,0.0,2,0.019607843137254,0,0,0,0.0,0,0.0,0,0.0,1
1,38,38.0,0,0.0,3,3.0,1,1.0,2,2.0,3,90,30.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
23,931,40.47826086956522,28,1.217391304347826,1,0.032258064516129,1,0.032258064516129,0,0.0,309,12173,39.394822006472495,1419,4.592233009708738,0,0.0,2,0.064516129032258,2,0.064516129032258,2,0.064516129032258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.064516129032258,1,0.032258064516129,0,0.0,2,0.064516129032258,0,0.0,0,0.0,2,0.064516129032258,0,0.0,1,0.032258064516129,0,0.0,0,0.0,23,0.7419354838709671,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9,363,40.333333333333336,0,0.0,9,1.0,3,0.333333333333333,6,0.6666666666666661,15,662,44.13333333333333,9,0.6000000000000001,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,4,0.444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0,0,0.0,0,0.0,0,0.0,1
6,274,45.66666666666666,0,0.0,4,0.6666666666666661,0,0.0,4,0.6666666666666661,12,463,38.583333333333336,7,0.583333333333333,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,36,36.0,0,0.0,1,0.5,0,0.0,1,0.5,42,1675,39.88095238095238,40,0.952380952380952,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,263,65.75,0,0.0,1,0.2,1,0.2,0,0.0,21,883,42.04761904761905,46,2.19047619047619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,189,47.25,0,0.0,3,0.75,3,0.75,0,0.0,9,313,34.77777777777778,7,0.777777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,540,54.0,0,0.0,0,0.0,0,0.0,0,0.0,92,5071,55.119565217391305,216,2.347826086956522,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.1,1
45,2149,47.75555555555555,49,1.088888888888888,3,0.066666666666666,1,0.022222222222222,2,0.044444444444444,51,2332,45.72549019607843,143,2.803921568627451,0,0.0,1,0.022222222222222,3,0.066666666666666,0,0.0,0,0.0,0,0.0,1,0.022222222222222,1,0.022222222222222,6,0.133333333333333,1,0.022222222222222,0,0.0,0,0.0,2,0.044444444444444,1,0.022222222222222,2,0.044444444444444,0,0.0,0,0.0,1,0.022222222222222,0,0.0,1,0.022222222222222,3,0.066666666666666,0,0.0,1,0.022222222222222,0,0.0,0,0.0,0,0.0,2,0.044444444444444,0,0,0,0.0,0,0.0,0,0.0,1
1,106,106.0,0,0.0,1,1.0,0,0.0,1,1.0,17,772,45.41176470588236,14,0.8235294117647051,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
7,253,36.142857142857146,0,0.0,0,0.0,0,0.0,0,0.0,20,742,37.1,8,0.4,0,0.0,0,0.0,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4,238,59.5,0,0.0,0,0.0,0,0.0,0,0.0,21,1333,63.47619047619048,18,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,313,78.25,2,0.5,1,0.25,0,0.0,1,0.25,20,1050,52.5,35,1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
21,988,47.04761904761905,19,0.904761904761904,2,0.095238095238095,2,0.095238095238095,0,0.0,25,1091,43.64,40,1.6,0,0.0,8,0.38095238095238,5,0.238095238095238,0,0.0,0,0.0,0,0.0,0,0.0,3,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047,0,0.0,1,0.047619047619047,1,0.047619047619047,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4,196,49.0,0,0.0,3,0.6000000000000001,3,0.6000000000000001,0,0.0,12,583,48.583333333333336,10,0.833333333333333,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0,0,0.0,0,0.0,0,0.0,0
8,183,22.875,8,1.0,3,0.375,1,0.125,2,0.25,57,1492,26.17543859649123,113,1.9824561403508767,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.125,1
